ncbi_taxon_id,presented_samples,nr_phenotypes,pct_of_all_samples,name,dblinks,ismarker,files
49283,2,1,0.0053,Paenibacillus thiaminolyticus,[],0,[]
49319,102,4,0.2716,Rubrobacter xylanophilus,[],0,['../AGORA-2.01\\reconstructions\\mat\\Rubrobacter_xylanophilus_DSM_9941.mat']
49338,6,2,0.016,Desulfitobacterium hafniense,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Desulfitobacterium_hafniense_DCB_2.mat', '../AGORA-2.01\\reconstructions\\mat\\Desulfitobacterium_hafniense_DP7.mat', '../AGORA-2.01\\reconstructions\\mat\\Desulfitobacterium_hafniense_PCP_1.mat', '../AGORA-2.01\\reconstructions\\mat\\Desulfitobacterium_hafniense_Y51.mat']"
50741,2,1,0.0053,Marinobacter sp.,[],0,[]
51048,6,2,0.016,Actinobacillus porcinus,[],0,[]
51123,2,1,0.0053,[Eubacterium] saphenum,[],0,['../AGORA-2.01\\reconstructions\\mat\\Eubacterium_saphenum_ATCC_49989.mat']
51160,15,3,0.0399,Treponema maltophilum,[],0,[]
51161,2,1,0.0053,Actinobacillus delphinicola,[],0,[]
51173,21,3,0.0559,Ureibacillus thermosphaericus,[],0,['../AGORA-2.01\\reconstructions\\mat\\Ureibacillus_thermosphaericus_str_Thermo_BF.mat']
51197,2,1,0.0053,Syntrophobotulus glycolicus,[],0,[]
51365,4,1,0.0107,Mycoplasma yeatsii,[],0,[]
51663,225,1,0.5992,Pediococcus damnosus,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 15 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/51663/Pediococcus damnosus""}]",0,[]
51664,348,8,0.9268,Lactobacillus dextrinicus,[],0,['../AGORA-2.01\\reconstructions\\mat\\Lactobacillus_dextrinicus_DSM_20335.mat']
51665,16,5,0.0426,Aerococcus urinaeequi,[],0,[]
51669,63,9,0.1678,Tetragenococcus halophilus,"[{""url"":""http://mvp.medgenius.info/microbes/51669/Tetragenococcus halophilus"",""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters""}]",0,[]
52022,11,3,0.0293,Meiothermus silvanus,[],0,['../AGORA-2.01\\reconstructions\\mat\\Meiothermus_silvanus_DSM_9946.mat']
52133,351,5,0.9348,Acinetobacter venetianus,[],0,[]
52226,5411,48,14.4101,Mitsuokella multacida,[],2,['../AGORA-2.01\\reconstructions\\mat\\Mitsuokella_multacida_DSM_20544.mat']
52227,355,4,0.9454,Prevotella dentalis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_dentalis_DSM_3688.mat']
52242,17,3,0.0453,Lactobacillus gallinarum,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/52242/Lactobacillus gallinarum""}]",0,[]
52271,4,2,0.0107,Anabaena sp. CA = ATCC 33047,[],0,[]
52561,8,2,0.0213,Desulfomicrobium norvegicum,[],0,[]
52584,26,6,0.0692,Brachyspira pilosicoli,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Brachyspira_pilosicoli_95_1000.mat', '../AGORA-2.01\\reconstructions\\mat\\Brachyspira_pilosicoli_B2904.mat', '../AGORA-2.01\\reconstructions\\mat\\Brachyspira_pilosicoli_P43_6_78.mat', '../AGORA-2.01\\reconstructions\\mat\\Brachyspira_pilosicoli_WesB.mat']"
52689,2,1,0.0053,Acetobacterium bakii,[],0,[]
52694,2,1,0.0053,Acetobacterium wieringae,[],0,['../AGORA-2.01\\reconstructions\\mat\\Acetobacterium_wieringae_DSM_1911.mat']
52699,2,1,0.0053,Aeromicrobium fastidiosum,[],0,[]
52767,6,1,0.016,Actinomyces denticolens,[],0,[]
52769,4,2,0.0107,Actinomyces gerencseriae,[],0,['../AGORA-2.01\\reconstructions\\mat\\Actinomyces_gerencseriae_DSM_6844.mat']
52770,5,1,0.0133,Actinomyces hordeovulneris,[],0,[]
52773,38,2,0.1012,Actinomyces meyeri,[],0,['../AGORA-2.01\\reconstructions\\mat\\Actinomyces_meyeri_DSM_20733.mat']
52787,7463,40,19.8748,Anaerofilum pentosovorans,[],0,[]
53254,420,9,1.1185,Bosea thiooxidans,[],0,['../AGORA-2.01\\reconstructions\\mat\\Bosea_thiooxidans_DSM_9653.mat']
53317,2,1,0.0053,Sphingomonas trueperi,[],0,[]
53345,192,15,0.5113,Enterococcus durans,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/53345/Enterococcus durans""}]",1,"['../AGORA-2.01\\reconstructions\\mat\\Enterococcus_durans_ATCC_6056.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_durans_ERR2230121.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_durans_FB129_CNAB_4.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_durans_IPLA_655.mat']"
53346,11,4,0.0293,Enterococcus mundtii,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Enterococcus_mundtii_ATCC_882.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_mundtii_crl1656.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_mundtii_CRL35.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_mundtii_QU_25.mat']"
53363,65,8,0.1731,Brevibacterium mcbrellneri,[],0,[]
53366,25,1,0.0666,Catellatospora citrea,[],0,[]
53374,112,4,0.2983,Corynebacterium coyleae,[],0,['../AGORA-2.01\\reconstructions\\mat\\Corynebacterium_coyleae_UMB0147_16933_8_1_1.mat']
53398,3,1,0.008,Hyphomicrobium aestuarii,[],0,[]
53408,48,7,0.1278,Pseudomonas citronellolis,"[{""url"":""http://mvp.medgenius.info/microbes/53408/Pseudomonas citronellolis"",""dbtype"":""MVP"",""anno"":""assoc w/ 8 phage clusters""}]",0,[]
53409,76,9,0.2024,Pseudomonas coronafaciens,[],0,[]
53412,326,1,0.8682,Pseudomonas resinovorans,[],0,[]
53418,4,1,0.0107,Treponema lecithinolyticum,[],0,[]
53419,10,5,0.0266,Treponema socranskii,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Treponema_socranskii_subsp_paredis_ATCC_35535.mat', '../AGORA-2.01\\reconstructions\\mat\\Treponema_socranskii_subsp_socranskii_VPI_DR56BR1116_ATCC_35536.mat']"
53422,22,1,0.0586,Thermobrachium celere,[],0,[]
53435,27,1,0.0719,Treponema paraluiscuniculi,[],0,[]
53437,5,2,0.0133,Nocardiopsis alba,[],0,[]
53440,6,1,0.016,Nocardiopsis listeri,[],0,[]
53443,8115,44,21.6112,Blautia hydrogenotrophica,[],1,"['../AGORA-2.01\\reconstructions\\mat\\Blautia_hydrogenotrophica_DSM_10507.mat', '../AGORA-2.01\\reconstructions\\mat\\Blautia_hydrogenotrophica_ERR1022315.mat']"
53444,2,1,0.0053,Lactobacillus lindneri,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/53444/Lactobacillus lindneri""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Lactobacillus_lindneri_DSM_20690_JCM_11027.mat', '../AGORA-2.01\\reconstructions\\mat\\Lactobacillus_lindneri_TMW_1_2007.mat']"
53446,282,8,0.751,Streptomyces cinnamoneus,[],0,[]
53458,9,1,0.024,Janibacter limosus,[],0,[]
53461,30,1,0.0799,Nakamurella multipartita,[],0,[]
53462,52,2,0.1385,Mycobacterium mageritense,[],0,[]
53463,3,1,0.008,Paracoccus solventivorans,[],0,[]
53635,36,2,0.0959,Acidimicrobium ferrooxidans,[],0,[]
54005,92,9,0.245,Peptoniphilus harei,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Peptoniphilus_harei_ACS_146_V_Sch2b.mat', '../AGORA-2.01\\reconstructions\\mat\\Peptoniphilus_harei_ERR2221371.mat']"
54006,461,10,1.2277,Peptoniphilus ivorii,[],0,[]
54007,23,4,0.0613,Anaerococcus octavius,[],0,[]
54010,6,1,0.016,Pseudonocardia asaccharolytica,[],0,[]
54061,2,1,0.0053,Ralstonia sp.,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Ralstonia_sp_5_2_56FAA.mat', '../AGORA-2.01\\reconstructions\\mat\\Ralstonia_sp_5_7_47FAA.mat']"
54291,190,19,0.506,Raoultella ornithinolytica,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 6 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/54291/Raoultella ornithinolytica""}]",3,"['../AGORA-2.01\\reconstructions\\mat\\Raoultella_ornithinolytica_10_5246.mat', '../AGORA-2.01\\reconstructions\\mat\\Raoultella_ornithinolytica_2_156_04_S1_C1.mat', '../AGORA-2.01\\reconstructions\\mat\\Raoultella_ornithinolytica_B6.mat', '../AGORA-2.01\\reconstructions\\mat\\Raoultella_ornithinolytica_ornithinolytica_strain_S12.mat']"
54311,35,1,0.0932,Spirulina subsalsa,[],0,[]
54565,45,3,0.1198,Desulfovibrio simplex,[],0,[]
54736,2,1,0.0053,Salmonella bongori,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Salmonella_bongori_BCW_1556.mat', '../AGORA-2.01\\reconstructions\\mat\\Salmonella_bongori_N268_08.mat', '../AGORA-2.01\\reconstructions\\mat\\Salmonella_bongori_NCTC_12419.mat', '../AGORA-2.01\\reconstructions\\mat\\Salmonella_bongori_serovar_44_z39_.mat', '../AGORA-2.01\\reconstructions\\mat\\Salmonella_bongori_serovar_66_z41_str_SA19983605.mat']"
54911,6,1,0.016,Brevibacillus choshinensis,[],0,[]
54913,2,1,0.0053,Brevibacillus formosus,[],0,[]
54914,2,1,0.0053,Brevibacillus parabrevis,[],0,[]
54915,3,1,0.008,Brevibacillus reuszeri,[],0,[]
55197,2,1,0.0053,Flavobacterium branchiophilum,[],0,[]
55206,69,1,0.1838,Spirochaeta smaragdinae,[],0,[]
55210,8,1,0.0213,Brenneria nigrifluens,[],0,[]
55214,9,1,0.024,Brenneria salicis,[],0,[]
55507,18,3,0.0479,Schwartzia succinivorans,[],0,['../AGORA-2.01\\reconstructions\\mat\\Schwartzia_succinivorans_DSM_10502.mat']
55508,327,2,0.8708,Janthinobacterium agaricidamnosum,[],0,[]
55518,2,1,0.0053,Magnetospirillum gryphiswaldense,[],0,[]
55565,219,9,0.5832,Actinomyces graevenitzii,[],1,['../AGORA-2.01\\reconstructions\\mat\\Actinomyces_graevenitzii_C83.mat']
55969,39,2,0.1039,Leucobacter komagatae,[],0,[]
56426,2,1,0.0053,Bartonella clarridgeiae,[],0,[]
56774,15,3,0.0399,[Eubacterium] infirmum,[],0,['../AGORA-2.01\\reconstructions\\mat\\Eubacterium_infirmum_F0142.mat']
56810,5,2,0.0133,Psychrobacter glacincola,[],0,[]
56877,2,1,0.0053,Helicobacter bizzozeronii,[],0,[]
56946,30,1,0.0799,Afipia broomeae,[],0,[]
57029,2,1,0.0053,Psychroflexus torquis,[],0,[]
57037,4,1,0.0107,Lactobacillus zeae,[],0,['../AGORA-2.01\\reconstructions\\mat\\Lactobacillus_zeae_DSM_20178_KCTC_3804.mat']
57480,19,2,0.0506,Microvirgula aerodenitrificans,[],0,[]
57664,2,1,0.0053,Desulfuromonas thiophila,[],0,[]
57666,12,1,0.032,Sulfurospirillum arcachonense,[],0,[]
57704,8,1,0.0213,Tsukamurella tyrosinosolvens,[],0,[]
57706,420,13,1.1185,Citrobacter braakii,[],0,[]
57732,47,7,0.1252,Enterococcus asini,[],0,['../AGORA-2.01\\reconstructions\\mat\\Enterococcus_asini_ATCC_700915.mat']
58134,154,4,0.4101,[Desulfotomaculum] guttoideum,[],0,[]
58135,7,1,0.0186,Desulfotomaculum kuznetsovii,[],0,[]
58137,3,1,0.008,Desulfotomaculum thermosapovorans,[],0,[]
58138,67,2,0.1784,Desulfotomaculum acetoxidans,[],0,[]
58172,6,2,0.016,Paenibacillus sp.,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_GM2.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HGF5.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HGF7.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HGH0039.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_HW567.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_ICGEB2008.mat', '../AGORA-2.01\\reconstructions\\mat\\Paenibacillus_sp_JDR_2.mat']"
58180,309,2,0.8229,Desulfovibrio alaskensis,[],0,[]
58231,5,1,0.0133,Treponema medium,[],0,['../AGORA-2.01\\reconstructions\\mat\\Treponema_medium_ATCC_700293.mat']
59310,100,9,0.2663,Streptococcus macedonicus,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Streptococcus_macedonicus_679.mat', '../AGORA-2.01\\reconstructions\\mat\\Streptococcus_macedonicus_ACA_DC_198.mat']"
59561,4,1,0.0107,Trueperella bernardiae,[],0,[]
59610,6,1,0.016,Desulfotomaculum reducens,[],0,[]
59733,9,3,0.024,Chryseobacterium scophthalmum,[],0,[]
59803,388,3,1.0333,Sphingomonas echinoides,[],0,[]
59843,26,5,0.0692,Paenibacillus glucanolyticus,[],0,[]
59845,2,1,0.0053,Paenibacillus illinoisensis,[],0,[]
60133,390,5,1.0386,Prevotella pallens,[],0,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_pallens_ATCC_700821.mat']
60442,2,1,0.0053,Moraxella equi,[],0,[]
60519,12,1,0.032,Lactobacillus graminis,[],0,[]
60893,28,1,0.0746,Desulfobacca acetoxidans,[],0,[]
60912,2,1,0.0053,Pseudonocardia sp.,[],0,[]
60920,16,5,0.0426,Sanguibacter keddieii,[],0,[]
60921,2,1,0.0053,Sanguibacter suarezii,[],0,[]
61171,13996,61,37.273,Holdemania filiformis,[],16,['../AGORA-2.01\\reconstructions\\mat\\Holdemania_filiformis_VPI_J1_31B_1_DSM_12042.mat']
61435,223,6,0.5939,Dehalococcoides mccartyi,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 3 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/61435/Dehalococcoides mccartyi""}]",0,[]
61592,23,6,0.0613,Corynebacterium durum,[],0,['../AGORA-2.01\\reconstructions\\mat\\Corynebacterium_durum_F0235.mat']
61624,190,5,0.506,Paenibacillus mucilaginosus,[],0,[]
61635,911,16,2.4261,Acholeplasma brassicae,[],0,[]
61645,5,2,0.0133,Enterobacter asburiae,"[{""url"":""http://mvp.medgenius.info/microbes/61645/Enterobacter asburiae"",""anno"":""assoc w/ 13 phage clusters"",""dbtype"":""MVP""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Enterobacter_asburiae_L1.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterobacter_asburiae_LF7a.mat']"
62322,375,2,0.9987,Shewanella baltica,[],0,[]
62928,8,2,0.0213,Azoarcus sp. BH72,"[{""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/62928"",""dbtype"":""drugbug-db"",""anno"":""interacts w/ 301 drugs""}]",0,[]
63612,3,1,0.008,Sodalis glossinidius,"[{""url"":""http://mvp.medgenius.info/microbes/63612/Sodalis glossinidius"",""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters""}]",0,[]
63745,5,1,0.0133,Sideroxydans lithotrophicus,[],0,[]
64002,10,4,0.0266,Nevskia ramosa,[],0,['../AGORA-2.01\\reconstructions\\mat\\Nevskia_ramosa_DSM_11499.mat']
64178,13,1,0.0346,Coleofasciculus chthonoplastes,[],0,[]
64973,2,1,0.0053,Terasakiella pusilla,[],0,[]
65511,20,1,0.0533,Actinocorallia aurea,[],0,[]
65655,2,1,0.0053,Hydrogenophaga palleronii,[],0,[]
65657,25,2,0.0666,Hydrogenophaga flava,[],0,[]
66084,14,6,0.0373,Wolbachia sp. wRi,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 3 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/66084/Wolbachia sp. wRi""}]",0,[]
66219,366,3,0.9747,Lachnoclostridium phytofermentans,"[{""url"":""http://mvp.medgenius.info/microbes/66219/Lachnoclostridium phytofermentans"",""dbtype"":""MVP"",""anno"":""assoc w/ 3 phage clusters""}]",0,[]
66228,82,4,0.2184,Actinomyces europaeus,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Actinomyces_europaeus_ACS_120_V_Col10b.mat', '../AGORA-2.01\\reconstructions\\mat\\Actinomyces_europaeus_UMB0652_ERR1203664_17957_1_76_1.mat']"
66269,2,1,0.0053,Pantoea stewartii,"[{""url"":""http://www.bugdrug-db.info/#/viewNetwork/taxa/66269"",""dbtype"":""drugbug-db"",""anno"":""interacts w/ 2 drugs""},{""url"":""http://mvp.medgenius.info/microbes/66269/Pantoea stewartii"",""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters""}]",0,[]
66377,27,1,0.0719,Streptomyces violens,[],0,[]
66821,258,1,0.6871,Sulfurospirillum multivorans,[],0,[]
66849,5,1,0.0133,Desulfonatronum lacustre,[],0,[]
66851,209,10,0.5566,Methanobrevibacter oralis,[],0,[]
66852,761,14,2.0266,Methanobrevibacter sp.,[],3,[]
66866,6,1,0.016,Streptomyces albofaciens,[],0,[]
66875,2,1,0.0053,Streptomyces catenulae,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 4 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/66875/Streptomyces catenulae""}]",0,[]
67269,21,4,0.0559,Streptomyces alboviridis,[],0,[]
67296,2,1,0.0053,Streptomyces finlayi,[],0,[]
67368,6,1,0.016,Streptomyces termitum,[],0,[]
67576,310,1,0.8256,Rheinheimera baltica,[],0,[]
68188,20,2,0.0533,Streptomyces clavifer,[],0,[]
68219,3,1,0.008,Streptomyces iakyrus,"[{""anno"":""assoc w/ 4 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/68219/Streptomyces iakyrus""}]",0,[]
68259,24,2,0.0639,Streptomyces purpurogeneiscleroticus,[],0,[]
68274,47,2,0.1252,Streptomyces tauricus,[],0,[]
68569,11,1,0.0293,Sphingomonas leidyi,[],0,[]
68891,134,7,0.3569,Streptococcus peroris,[],0,['../AGORA-2.01\\reconstructions\\mat\\Streptococcus_peroris_ATCC_700780.mat']
68892,791,11,2.1065,Streptococcus infantis,[],3,"['../AGORA-2.01\\reconstructions\\mat\\Streptococcus_infantis_ATCC_700779.mat', '../AGORA-2.01\\reconstructions\\mat\\Streptococcus_infantis_SK1076.mat', '../AGORA-2.01\\reconstructions\\mat\\Streptococcus_infantis_SK970.mat', '../AGORA-2.01\\reconstructions\\mat\\Streptococcus_infantis_X.mat']"
68909,26,7,0.0692,Deinococcus geothermalis,[],0,[]
69208,5,2,0.0133,Clostridium polyendosporum,[],0,[]
69218,4,2,0.0107,Enterobacter cancerogenus,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 1 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/69218/Enterobacter cancerogenus""}]",0,['../AGORA-2.01\\reconstructions\\mat\\Enterobacter_cancerogenus_ATCC_35316.mat']
69279,33,1,0.0879,Aquamicrobium defluvii,"[{""url"":""http://mvp.medgenius.info/microbes/69279/Aquamicrobium defluvii"",""dbtype"":""MVP"",""anno"":""assoc w/ 2 phage clusters""}]",0,[]
69373,23,1,0.0613,Curtobacterium pusillum,[],0,[]
69392,9,1,0.024,Stenotrophomonas sp.,[],0,[]
69393,176,11,0.4687,Pantoea sp.,[],0,['../AGORA-2.01\\reconstructions\\mat\\Pantoea_sp_YR343.mat']
69395,59,3,0.1571,Caulobacter henricii,"[{""dbtype"":""MVP"",""anno"":""assoc w/ 4 phage clusters"",""url"":""http://mvp.medgenius.info/microbes/69395/Caulobacter henricii""}]",0,[]
69396,2,1,0.0053,Caulobacter fusiformis,[],0,[]
69499,7,1,0.0186,Petrotoga mobilis,[],0,[]
69710,12,5,0.032,Treponema vincentii,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Treponema_vincentii_ATCC_35580.mat', '../AGORA-2.01\\reconstructions\\mat\\Treponema_vincentii_F0403.mat']"
69823,426,6,1.1345,Selenomonas sputigena,[],0,['../AGORA-2.01\\reconstructions\\mat\\Selenomonas_sputigena_ATCC_35185.mat']
69824,70,3,0.1864,[Clostridium] cocleatum,[],1,['../AGORA-2.01\\reconstructions\\mat\\Clostridium_cocleatum_ATCC_29902.mat']
69825,13542,60,36.0639,[Clostridium] indolis,[],1,['../AGORA-2.01\\reconstructions\\mat\\Clostridium_indolis_DSM_755.mat']
69966,13,5,0.0346,Macrococcus caseolyticus,[],0,[]
69974,2,1,0.0053,Mesorhizobium plurifarium,[],0,[]
70775,186,8,0.4953,Pseudomonas plecoglossicida,"[{""url"":""http://mvp.medgenius.info/microbes/70775/Pseudomonas plecoglossicida"",""anno"":""assoc w/ 3 phage clusters"",""dbtype"":""MVP""}]",0,[]
70856,4,2,0.0107,Aeromonas popoffii,[],0,[]
70863,309,2,0.8229,Shewanella oneidensis,[],0,[]
70995,360,3,0.9587,Lewinella cohaerens,[],0,[]
70996,8,2,0.0213,Herpetosiphon geysericola,[],0,[]
70997,304,1,0.8096,Lewinella nigricans,[],0,[]
71388,4,1,0.0107,Vibrio halioticoli,[],0,[]
71433,61,1,0.1625,Mesorhizobium amorphae,[],0,[]
71451,8,1,0.0213,Enterococcus malodoratus,[],0,[]
71452,28,7,0.0746,Enterococcus raffinosus,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Enterococcus_raffinosus_ATCC_49464.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_raffinosus_DSM_5633.mat', '../AGORA-2.01\\reconstructions\\mat\\Enterococcus_raffinosus_NBRC_100492.mat']"
71999,20,3,0.0533,Kocuria palustris,"[{""url"":""http://mvp.medgenius.info/microbes/71999/Kocuria palustris"",""anno"":""assoc w/ 1 phage clusters"",""dbtype"":""MVP""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Kocuria_palustris_CD07_3.mat', '../AGORA-2.01\\reconstructions\\mat\\Kocuria_palustris_PEL.mat']"
72000,8,2,0.0213,Kocuria rhizophila,[],0,"['../AGORA-2.01\\reconstructions\\mat\\Kocuria_rhizophila_DC2201.mat', '../AGORA-2.01\\reconstructions\\mat\\Kocuria_rhizophila_P7_4.mat']"
72022,74,1,0.1971,Methylarcula marina,[],0,[]
72026,4,2,0.0107,Helcococcus ovis,[],0,[]
73098,101,2,0.269,Kluyvera georgiana,[],0,['../AGORA-2.01\\reconstructions\\mat\\Kluyvera_georgiana_ATCC_51603.mat']
73919,28,1,0.0746,Thermaerobacter marianensis,[],0,[]
74311,8,3,0.0213,Brevundimonas bacteroides,[],0,['../AGORA-2.01\\reconstructions\\mat\\Brevundimonas_bacteroides_DSM_4726.mat']
74313,8,3,0.0213,Brevundimonas subvibrioides,[],0,['../AGORA-2.01\\reconstructions\\mat\\Brevundimonas_subvibrioides_ATCC_15264.mat']
74314,4,2,0.0107,Brevundimonas alba,[],0,[]
74316,365,6,0.972,Brevundimonas aurantiaca,[],0,[]
74319,2,1,0.0053,Hyphomonas polymorpha,[],0,[]
74329,25,8,0.0666,Brevundimonas mediterranea,[],0,[]
74426,16746,67,44.5965,Collinsella aerofaciens,[],18,"['../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ATCC_25986.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR1022282.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR1022300.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR1022416.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR1203940.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR1204034.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2221153.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230078.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230087.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230090.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230102.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230112.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230122.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230127.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230140.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230145.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230147.mat', '../AGORA-2.01\\reconstructions\\mat\\Collinsella_aerofaciens_ERR2230156.mat']"
74661,370,1,0.9854,Halomonas campisalis,[],0,[]
75291,50,1,0.1332,Pseudonocardia alaniniphila,[],0,[]
75985,2,1,0.0053,Mannheimia haemolytica,"[{""anno"":""assoc w/ 7 phage clusters"",""dbtype"":""MVP"",""url"":""http://mvp.medgenius.info/microbes/75985/Mannheimia haemolytica""}]",0,[]
76113,2,1,0.0053,Thauera terpenica,[],0,[]
76122,372,3,0.9907,Alloprevotella tannerae,[],1,['../AGORA-2.01\\reconstructions\\mat\\Alloprevotella_tannerae_ATCC_51259.mat']
76123,719,7,1.9148,Prevotella enoeca,[],0,['../AGORA-2.01\\reconstructions\\mat\\Prevotella_enoeca_JCM_12259.mat']
76489,12,4,0.032,Clostridium acetireducens,[],0,[]
76517,370,17,0.9854,Campylobacter hominis,[],0,['../AGORA-2.01\\reconstructions\\mat\\Campylobacter_hominis_ATCC_BAA_381.mat']
76759,392,4,1.0439,Pseudomonas monteilii,"[{""url"":""http://mvp.medgenius.info/microbes/76759/Pseudomonas monteilii"",""anno"":""assoc w/ 2 phage clusters"",""dbtype"":""MVP""}]",0,"['../AGORA-2.01\\reconstructions\\mat\\Pseudomonas_monteilii_NBRC_103158.mat', '../AGORA-2.01\\reconstructions\\mat\\Pseudomonas_monteilii_QM.mat', '../AGORA-2.01\\reconstructions\\mat\\Pseudomonas_monteilii_USDA_ARS_USMARC_56711.mat']"
